id,tipo,precio,intervalo pago,propiedad
912,Books,42.39,63,3998
913,Garden,400.45,35,3740
914,Baby,204.66,39,3387
915,Electronics,491.52,73,3134
916,Garden,57.5,56,3194
917,Tools,206.19,71,3803
918,Grocery,266.18,70,3433
919,Grocery,115.15,34,3263
920,Garden,17.65,26,3925
921,Clothing,153.98,37,3699
922,Baby,159.46,64,3314
923,Automotive,348.86,56,3847
924,Home,36.48,70,3060
925,Automotive,301.5,18,3281
926,Baby,360.32,4,3347
927,Jewelery,375.25,34,3099
928,Toys,316.32,85,3439
929,Toys,171.65,77,3665
930,Garden,253.62,50,3659
931,Outdoors,43.64,31,3422
932,Home,245.29,19,3451
933,Computers,130.03,75,3988
934,Grocery,430.08,58,3322
935,Garden,232.45,34,3225
936,Tools,296.32,5,3731
937,Electronics,40.43,67,3348
938,Books,442.85,53,3309
939,Computers,331.19,25,3032
940,Computers,82.06,26,3876
941,Beauty,421.2,50,3225
942,Industrial,377.79,28,3483
943,Sports,82.32,26,3292
944,Movies,31.82,65,3519
945,Electronics,467.86,59,3614
946,Baby,91.28,65,3389
947,Garden,154.03,58,3914
948,Kids,392.33,67,3327
949,Clothing,498.06,58,3019
950,Clothing,383.13,55,3744
951,Games,104.51,11,3309
952,Jewelery,139.28,64,3619
953,Industrial,233.8,8,3834
954,Books,268.89,78,3076
955,Toys,430.75,42,3425
956,Baby,383.93,3,3494
957,Health,206.55,76,3704
958,Tools,5.33,36,3448
959,Home,392.71,88,3885
960,Garden,228.39,44,3712
961,Automotive,26.33,26,3831
962,Electronics,138.76,79,3429
963,Tools,392.57,7,3874
964,Music,398.6,9,3411
965,Health,494.2,30,3333
966,Shoes,387.27,1,3553
967,Outdoors,265.58,70,3888
968,Grocery,4.07,55,3829
969,Computers,6.64,71,3373
970,Electronics,240.39,77,3192
971,Outdoors,334.0,23,3020
972,Electronics,357.74,50,3075
973,Electronics,164.68,45,3086
974,Grocery,381.19,84,3674
975,Toys,406.47,30,3840
976,Outdoors,121.94,78,3898
977,Baby,254.03,90,3267
978,Shoes,364.46,7,3380
979,Electronics,216.56,5,3596
980,Toys,121.99,46,3280
981,Outdoors,377.14,80,3982
982,Sports,83.05,49,3440
983,Grocery,417.5,64,3802
984,Outdoors,166.86,74,3663
985,Home,354.04,30,3261
986,Garden,178.31,63,3086
987,Books,132.12,5,3802
988,Baby,344.49,67,3012
989,Shoes,348.25,8,3829
990,Toys,327.34,71,3633
991,Automotive,187.87,5,3381
992,Grocery,189.15,6,3220
993,Toys,209.58,57,3305
994,Music,450.54,35,3412
995,Health,187.79,47,3775
996,Baby,174.75,27,3958
997,Electronics,306.55,64,3711
998,Tools,40.39,87,3793
999,Outdoors,235.92,5,3748
1000,Grocery,457.83,77,3523

id,tipo,precio,intervalo pago,propiedad
1001,Music,21.24,20,4846
1002,Electronics,299.99,43,4200
1003,Clothing,56.41,84,4326
1004,Tools,418.06,30,4900
1005,Shoes,68.75,50,4186
1006,Baby,441.42,39,4324
1007,Games,387.12,52,4886
1008,Computers,354.7,37,4259
1009,Music,265.28,30,4443
1010,Music,256.43,7,4650
1011,Sports,205.1,44,4758
1012,Home,346.81,4,4101
1013,Jewelery,288.68,68,4056
1014,Computers,175.69,81,4163
1015,Outdoors,281.1,59,4171
1016,Games,427.19,73,4499
1017,Sports,290.49,42,4959
1018,Automotive,496.08,89,4923
1019,Computers,490.48,24,4318
1020,Music,431.64,8,4934
1021,Automotive,110.88,32,4997
1022,Kids,474.84,23,4137
1023,Tools,426.53,87,4959
1024,Outdoors,424.56,30,4353
1025,Baby,188.92,20,4188
1026,Games,6.65,60,4717
1027,Music,251.38,36,4649
1028,Toys,432.86,10,4346
1029,Beauty,3.94,4,4209
1030,Kids,293.89,38,4663
1031,Sports,121.6,78,4457
1032,Beauty,192.76,42,4394
1033,Outdoors,384.43,32,4543
1034,Automotive,346.54,32,4530
1035,Toys,36.37,72,4317
1036,Music,30.73,49,4621
1037,Jewelery,345.39,90,4886
1038,Games,84.08,31,4282
1039,Clothing,499.52,86,4187
1040,Grocery,181.31,6,4630
1041,Electronics,489.63,79,4915
1042,Music,21.73,12,4572
1043,Baby,473.76,18,4493
1044,Jewelery,379.03,1,4091
1045,Outdoors,62.89,32,4098
1046,Toys,250.26,16,4509
1047,Industrial,305.93,80,4314
1048,Clothing,195.92,21,4863
1049,Jewelery,491.47,11,4708
1050,Garden,339.1,86,4504
1051,Electronics,187.63,77,4557
1052,Home,143.92,39,4379
1053,Electronics,295.73,20,4097
1054,Shoes,390.5,85,4403
1055,Automotive,496.09,26,4851
1056,Books,349.12,37,4517
1057,Garden,438.06,45,4729
1058,Computers,64.84,31,4419
1059,Clothing,134.51,63,4005
1060,Clothing,456.59,7,4051
1061,Kids,353.1,4,4743
1062,Automotive,348.61,87,4098
1063,Electronics,363.26,59,4856
1064,Beauty,135.18,45,4830
1065,Books,56.55,77,4538
1066,Health,109.46,54,4238
1067,Baby,41.54,54,4068
1068,Grocery,108.74,46,4754
1069,Automotive,441.58,39,4481
1070,Health,425.19,31,4778
1071,Movies,107.61,22,4242
1072,Movies,345.54,10,4157
1073,Kids,33.47,84,4858
1074,Movies,469.73,75,4571
1075,Automotive,6.23,56,4679
1076,Games,222.92,21,4600
1077,Movies,316.38,60,4860
1078,Sports,480.04,21,4695
1079,Games,334.5,39,4736
1080,Computers,355.21,89,4971
1081,Movies,13.64,44,4733
1082,Industrial,207.82,35,4706
1083,Industrial,64.5,61,4902
1084,Toys,445.64,55,4471
1085,Shoes,107.26,82,4592
1086,Computers,163.32,8,4188
1087,Sports,11.93,4,4021
1088,Tools,355.78,71,4154
1089,Computers,410.22,7,4504
1090,Kids,33.15,61,4394
1091,Home,160.88,23,4763
1092,Electronics,262.38,27,4400
1093,Automotive,136.96,18,4676
1094,Baby,65.64,16,4080
1095,Garden,257.54,60,4864
1096,Baby,452.18,29,4673
1097,Toys,101.92,23,4201
1098,Movies,362.11,28,4899
1099,Jewelery,254.53,46,4742
1100,Music,187.2,90,4460
1101,Electronics,334.6,66,4362
1102,Garden,93.8,27,4749
1103,Outdoors,133.81,71,4006
1104,Books,139.38,18,4078
1105,Games,66.13,87,4018
1106,Sports,334.36,11,4239
1107,Shoes,10.93,27,4702
1108,Beauty,429.04,14,4569
1109,Toys,282.43,12,4081
1110,Grocery,118.28,43,4941
1111,Outdoors,218.55,68,4075
1112,Automotive,173.42,90,4308
1113,Jewelery,102.14,83,4734
1114,Books,39.78,50,4468
1115,Games,237.28,4,4450
1116,Home,350.51,55,4055
1117,Jewelery,468.2,76,4324
1118,Shoes,426.9,58,4492
1119,Outdoors,427.53,76,4540
1120,Grocery,265.21,49,4153
1121,Automotive,350.26,82,4308
1122,Movies,479.31,5,4215
1123,Outdoors,44.67,39,4346
1124,Kids,38.52,83,4049
1125,Books,325.77,65,4074
1126,Kids,141.57,6,4064
1127,Games,158.8,23,4742
1128,Automotive,343.24,53,4327
1129,Computers,333.16,79,4392
1130,Clothing,316.6,51,4777
1131,Automotive,51.86,68,4983
1132,Health,434.5,7,4262
1133,Grocery,186.12,7,4674
1134,Computers,255.62,74,4889
1135,Electronics,172.81,53,4034
1136,Grocery,478.22,47,4656
1137,Automotive,332.12,39,4744
1138,Toys,124.46,61,4143
1139,Electronics,273.44,87,4080
1140,Tools,251.65,50,4181
1141,Tools,17.08,89,4509
1142,Health,152.73,30,4220
1143,Jewelery,467.39,60,4059
1144,Games,128.94,27,4031
1145,Toys,315.34,85,4364
1146,Music,212.16,55,4206
1147,Electronics,268.53,23,4605
1148,Clothing,439.71,38,4695
1149,Home,171.29,27,4482
1150,Home,12.79,84,4370
1151,Movies,303.95,10,4926
1152,Toys,200.47,71,4258
1153,Outdoors,498.99,85,4891
1154,Movies,363.7,76,4824
1155,Computers,452.85,3,4920
1156,Movies,187.61,80,4760
1157,Sports,141.22,84,4589
1158,Books,375.19,14,4295
1159,Kids,104.73,57,4943
1160,Toys,269.29,60,4663
1161,Shoes,20.69,58,4401
1162,Garden,409.02,36,4300
1163,Health,434.3,26,4282
1164,Shoes,139.74,78,4984
1165,Music,489.1,18,4908
1166,Books,396.84,35,4723
1167,Tools,117.46,4,4748
1168,Sports,115.03,90,4347
1169,Jewelery,18.75,39,4918
1170,Automotive,9.22,36,4131
1171,Grocery,124.05,47,4321
1172,Beauty,376.57,48,4420
1173,Music,166.27,78,4094
1174,Shoes,134.65,77,4059
1175,Outdoors,273.05,49,4360
1176,Jewelery,412.86,44,4660
1177,Automotive,353.06,35,4829
1178,Automotive,162.86,26,4229
1179,Movies,469.63,52,4384
1180,Home,117.4,29,4017
1181,Tools,426.48,76,4930
1182,Grocery,424.02,47,4568
1183,Sports,359.34,2,4327
1184,Games,454.98,39,4341
1185,Home,107.32,87,4778
1186,Garden,339.67,37,4572
1187,Clothing,366.95,53,4580
1188,Automotive,176.55,52,4697
1189,Shoes,176.66,76,4287
1190,Baby,359.73,24,4889
1191,Industrial,334.78,62,4983
1192,Movies,48.17,16,4160
1193,Tools,396.57,6,4632
1194,Computers,300.92,16,4056
1195,Automotive,339.9,2,4445
1196,Home,42.64,34,4858
1197,Computers,295.74,70,4753
1198,Shoes,362.51,61,4760
1199,Baby,220.05,9,4631
1200,Kids,483.3,83,4899
1201,Books,298.49,8,4258
1202,Garden,312.4,68,4270
1203,Shoes,489.66,27,4299
1204,Computers,134.52,89,4717
1205,Sports,422.88,14,4575
1206,Books,474.24,59,4401
1207,Garden,392.24,53,4185
1208,Sports,461.92,53,4011
1209,Beauty,459.74,32,4447
1210,Outdoors,190.68,9,4969
1211,Industrial,112.18,57,4645
1212,Kids,474.75,81,4454
1213,Health,265.18,50,4692
1214,Shoes,255.39,67,4548
1215,Garden,189.55,25,4122
1216,Sports,216.47,40,4778
1217,Computers,251.21,65,4979
1218,Home,439.45,82,4321
1219,Automotive,450.41,18,4523
1220,Baby,94.5,19,4696
1221,Garden,146.63,74,4662
1222,Outdoors,408.17,25,4516
1223,Music,444.54,87,4531
1224,Sports,206.65,44,4231
1225,Outdoors,165.92,44,4919
1226,Beauty,56.73,28,4663
1227,Books,420.29,35,4670
1228,Music,493.98,19,4567
1229,Clothing,171.88,89,4437
1230,Movies,206.96,47,4154
1231,Automotive,358.95,13,4095
1232,Clothing,360.36,85,4812
1233,Tools,241.13,70,4212
1234,Kids,310.16,75,4541
1235,Tools,46.09,16,4061
1236,Jewelery,38.23,79,4631
1237,Electronics,195.61,89,4238
1238,Books,72.84,27,4367
1239,Baby,324.86,11,4260
1240,Grocery,375.74,8,4507
1241,Shoes,111.36,10,4127
1242,Music,215.5,65,4109
1243,Electronics,311.27,63,4129
1244,Grocery,17.17,40,4639
1245,Books,362.86,40,4903
1246,Health,16.7,12,4305
1247,Beauty,422.89,54,4796
1248,Sports,454.96,81,4705
1249,Home,9.85,9,4309
1250,Tools,492.57,87,4991
1251,Garden,160.97,15,4139
1252,Beauty,131.67,72,4110
1253,Books,9.03,46,4542
1254,Automotive,189.51,35,4906
1255,Automotive,20.91,70,4818
1256,Shoes,384.27,73,4586
1257,Outdoors,219.21,53,4750
1258,Home,249.69,44,4718
1259,Grocery,432.33,83,4420
1260,Health,362.51,20,4388
1261,Industrial,27.25,15,4277
1262,Books,80.02,44,4564
1263,Electronics,186.02,43,4445
1264,Baby,58.05,86,4555
1265,Outdoors,142.39,30,4648
1266,Shoes,176.24,69,4217
1267,Health,232.7,19,4823
1268,Health,169.31,47,4470
1269,Movies,117.36,62,4372
1270,Beauty,276.32,20,4493
1271,Tools,247.96,8,4264
1272,Clothing,193.69,41,4130
1273,Outdoors,322.51,26,4732
1274,Electronics,448.4,28,4338
1275,Baby,296.25,44,4489
1276,Electronics,159.34,39,4650
1277,Home,129.09,42,4999
1278,Computers,15.02,20,4128
1279,Games,63.41,18,4874
1280,Computers,446.1,83,4343
1281,Shoes,429.89,47,4580
1282,Beauty,125.43,78,4307
1283,Baby,207.71,69,4459
1284,Computers,105.76,59,4686
1285,Baby,40.84,17,4661
1286,Movies,36.01,63,4362
1287,Baby,50.66,80,4348
1288,Toys,400.6,61,4839
1289,Computers,215.77,63,4112
1290,Movies,63.11,6,4208
1291,Automotive,243.44,2,4356
1292,Beauty,80.93,79,4415
1293,Outdoors,200.42,61,4237
1294,Tools,397.53,44,4172
1295,Toys,316.84,81,4806
1296,Sports,146.04,27,4583
1297,Garden,113.07,23,4443
1298,Sports,460.82,68,4954
1299,Garden,451.25,21,4693
1300,Movies,440.22,13,4253
1301,Home,308.5,35,4396
1302,Movies,42.31,65,4822
1303,Games,109.02,23,4020
1304,Sports,141.28,72,4026
1305,Health,395.97,61,4327
1306,Music,183.28,29,4553
1307,Health,148.77,28,4875
1308,Beauty,373.91,4,4763
1309,Computers,170.57,19,4381
1310,Health,268.86,53,4064
1311,Beauty,361.21,35,4266
1312,Baby,54.02,41,4225
1313,Kids,77.94,74,4620
1314,Games,207.02,82,4661
1315,Tools,361.65,10,4739
1316,Electronics,499.61,90,4242
1317,Games,68.08,23,4192
1318,Automotive,58.33,26,4499
1319,Baby,267.99,5,4219
1320,Health,157.3,30,4144
1321,Tools,486.47,33,4105
1322,Kids,418.92,9,4713
1323,Home,401.65,38,4006
1324,Baby,137.01,8,4649
1325,Music,315.77,31,4023
1326,Electronics,159.37,72,4926
1327,Home,241.86,72,4616
1328,Baby,375.73,11,4159
1329,Beauty,376.43,37,4622
1330,Books,486.87,22,4898
1331,Tools,219.55,41,4055
1332,Music,434.18,12,4940
1333,Toys,451.3,67,4616
1334,Electronics,166.39,43,4707
1335,Clothing,67.39,4,4001
1336,Computers,218.02,19,4130
1337,Games,87.55,20,4187
1338,Automotive,26.13,40,4755
1339,Clothing,379.89,14,4501
1340,Garden,299.75,51,4554
1341,Health,494.51,24,4365
1342,Jewelery,253.52,86,4762
1343,Baby,143.19,43,4211
1344,Electronics,432.23,60,4410
1345,Automotive,250.83,41,4598
1346,Baby,93.98,85,4274
1347,Toys,55.13,57,4319
1348,Sports,347.13,47,4191
1349,Electronics,184.53,21,4580
1350,Grocery,245.74,22,4476
1351,Baby,54.36,75,4790
1352,Industrial,181.39,57,4107
1353,Kids,474.85,77,4086
1354,Clothing,227.13,89,4429
1355,Industrial,127.21,42,4169
1356,Kids,227.77,14,4231
1357,Shoes,443.94,68,4386
1358,Industrial,406.38,62,4975
1359,Tools,69.31,75,4939
1360,Games,146.24,50,4144
1361,Jewelery,252.1,19,4581
1362,Movies,233.51,26,4803
1363,Clothing,248.57,32,4664
1364,Automotive,466.96,24,4978
1365,Electronics,22.11,5,4599
1366,Electronics,430.93,47,4883
1367,Industrial,264.29,16,4484
1368,Games,86.06,1,4360
1369,Industrial,80.06,59,4522
1370,Garden,185.38,75,4024
1371,Computers,410.83,66,4934
1372,Games,103.12,26,4257
1373,Music,105.6,61,4757
1374,Outdoors,314.21,13,4668
1375,Games,120.89,32,4787
1376,Beauty,7.29,89,4789
1377,Tools,496.09,19,4377
1378,Health,28.01,3,4899
1379,Beauty,379.37,36,4420
1380,Kids,254.85,90,4966
1381,Automotive,82.43,77,4398
1382,Automotive,137.85,44,4591
1383,Industrial,163.64,37,4649
1384,Beauty,197.01,73,4223
1385,Health,164.85,8,4915
1386,Kids,285.28,6,4166
1387,Clothing,285.18,3,4774
1388,Music,318.74,77,4250
1389,Outdoors,117.86,69,4077
1390,Movies,240.72,41,4921
1391,Kids,409.96,40,4501
1392,Computers,463.22,42,4007
1393,Outdoors,17.38,30,4551
1394,Automotive,495.56,2,4962
1395,Sports,381.67,56,4402
1396,Automotive,456.32,30,4329
1397,Outdoors,25.41,37,4962
1398,Automotive,374.4,16,4118
1399,Toys,348.62,34,4541
1400,Clothing,18.12,58,4258
1401,Outdoors,124.66,57,4185
1402,Toys,493.35,58,4494
1403,Garden,474.55,40,4678
1404,Music,370.75,42,4766
1405,Outdoors,403.45,13,4005
1406,Jewelery,97.51,75,4412
1407,Baby,493.97,1,4512
1408,Kids,268.97,59,4306
1409,Industrial,72.84,75,4452
1410,Health,408.08,68,4120
1411,Outdoors,446.75,88,4969
1412,Electronics,488.27,89,4123
1413,Clothing,226.05,25,4506
1414,Home,458.35,49,4554
1415,Automotive,6.09,38,4775
1416,Automotive,274.9,1,4731
1417,Computers,483.45,69,4691
1418,Automotive,129.62,22,4221
1419,Shoes,102.17,77,4435
1420,Sports,108.25,22,4919
1421,Jewelery,365.06,60,4831
1422,Home,134.01,66,4757
1423,Beauty,93.03,45,4001
1424,Sports,438.36,35,4887
1425,Shoes,194.36,83,4756
1426,Beauty,160.82,12,4761
1427,Kids,27.53,58,4138
1428,Baby,159.04,3,4270
1429,Tools,224.06,47,4003
1430,Health,294.73,13,4627
1431,Health,177.77,85,4898
1432,Sports,11.38,85,4144
1433,Electronics,259.67,19,4381
1434,Automotive,203.34,39,4038
1435,Clothing,289.32,15,4353
1436,Shoes,340.21,39,4294
1437,Electronics,276.62,73,4290
1438,Jewelery,9.79,39,4445
1439,Garden,283.7,12,4658
1440,Home,128.46,57,4376
1441,Jewelery,498.91,82,4084
1442,Automotive,181.84,61,4945
1443,Electronics,170.52,23,4071
1444,Kids,154.2,37,4544
1445,Kids,67.34,57,4561
1446,Sports,208.95,30,4196
1447,Industrial,370.29,7,4984
1448,Industrial,99.53,66,4097
1449,Home,343.88,78,4867
1450,Clothing,479.13,13,4421
1451,Computers,389.8,44,4799
1452,Sports,495.45,68,4559
1453,Kids,267.08,38,4577
1454,Books,28.92,62,4757
1455,Computers,172.27,30,4700
1456,Health,359.4,11,4153
1457,Outdoors,145.38,73,4797
1458,Music,174.22,74,4728
1459,Music,37.18,38,4637
1460,Toys,256.66,63,4844
1461,Industrial,356.15,45,4909
1462,Tools,410.34,6,4798
1463,Industrial,302.7,78,4286
1464,Games,145.79,75,4280
1465,Movies,274.33,21,4379
1466,Health,67.14,33,4433
1467,Electronics,190.96,72,4820
1468,Toys,362.49,32,4185
1469,Home,136.83,6,4861
1470,Toys,47.3,78,4547
1471,Toys,114.0,52,4493
1472,Automotive,244.54,42,4646
1473,Music,45.0,57,4949
1474,Clothing,272.52,36,4886
1475,Baby,250.07,74,4994
1476,Computers,354.96,52,4527
1477,Electronics,483.12,11,4407
1478,Baby,455.76,75,4126
1479,Sports,328.55,50,4268
1480,Jewelery,124.79,44,4123
1481,Health,43.5,2,4911
1482,Books,198.44,13,4544
1483,Shoes,249.22,66,4127
1484,Grocery,237.25,43,4511
1485,Sports,98.69,67,4197
1486,Books,125.58,32,4959
1487,Tools,494.25,23,4898
1488,Toys,199.34,6,4238
1489,Home,430.29,64,4528
1490,Electronics,357.36,62,4341
1491,Outdoors,128.74,2,4810
1492,Clothing,491.88,47,4731
1493,Grocery,20.7,87,4933
1494,Sports,27.23,53,4037
1495,Sports,110.49,78,4244
1496,Books,31.58,83,4360
1497,Industrial,119.05,14,4595
1498,Games,477.0,31,4204
1499,Jewelery,188.12,38,4919
1500,Shoes,344.76,20,4517
1501,Outdoors,453.18,88,4179
1502,Electronics,73.54,83,4932
1503,Jewelery,132.79,32,4303
1504,Movies,141.67,2,4760
1505,Games,7.47,68,4886
1506,Garden,356.8,76,4243
1507,Outdoors,466.06,85,4170
1508,Industrial,152.53,80,4909
1509,Shoes,436.67,20,4954
1510,Tools,8.11,86,4173
1511,Health,125.3,37,4210
1512,Computers,253.4,18,4082
1513,Shoes,358.65,84,4616
1514,Shoes,236.98,40,4886
1515,Music,446.5,40,4749
1516,Games,58.8,3,4618
1517,Computers,217.22,39,4309
1518,Music,248.87,68,4427
1519,Books,227.43,41,4229
1520,Outdoors,370.28,26,4585
1521,Outdoors,356.43,23,4671
1522,Baby,382.02,78,4939
1523,Games,167.02,90,4902
1524,Games,16.75,81,4763
1525,Health,461.92,60,4384
1526,Kids,355.55,68,4981
1527,Clothing,114.32,25,4473
1528,Clothing,243.43,42,4101
1529,Home,302.47,55,4530
1530,Garden,368.97,52,4045
1531,Games,49.22,69,4808
1532,Automotive,336.48,46,4794
1533,Movies,403.03,63,4607
1534,Games,314.27,22,4674
1535,Health,300.05,16,4126
1536,Tools,104.68,17,4250
1537,Garden,59.71,10,4508
1538,Automotive,324.01,39,4406
1539,Movies,203.64,79,4444
1540,Kids,333.88,52,4831
1541,Movies,109.82,33,4619
1542,Electronics,192.51,67,4628
1543,Baby,69.08,38,4855
1544,Jewelery,448.41,9,4301
1545,Electronics,320.53,56,4584
1546,Baby,23.12,49,4435
1547,Electronics,486.63,5,4211
1548,Beauty,24.46,26,4921
1549,Movies,226.8,61,4270
1550,Books,197.83,7,4404
1551,Tools,215.91,52,4532
1552,Sports,210.26,52,4512
1553,Home,61.97,41,4465
1554,Movies,71.43,83,4310
1555,Clothing,207.33,11,4167
1556,Computers,495.05,74,4520
1557,Industrial,427.76,84,4938
1558,Automotive,109.89,60,4171
1559,Music,186.13,14,4607
1560,Garden,17.02,48,4005
1561,Movies,148.06,79,4235
1562,Computers,193.68,25,4478
1563,Industrial,414.68,10,4682
1564,Outdoors,8.73,27,4257
1565,Health,30.89,44,4595
1566,Baby,121.87,79,4778
1567,Automotive,73.48,49,4252
1568,Clothing,150.91,79,4352
1569,Tools,125.75,86,4534
1570,Games,480.38,63,4031
1571,Automotive,321.05,40,4963
1572,Kids,305.72,18,4935
1573,Baby,167.79,35,4810
1574,Grocery,64.08,13,4505
1575,Shoes,355.64,24,4115
1576,Industrial,77.55,3,4412
1577,Tools,345.45,10,4784
1578,Garden,175.04,47,4589
1579,Outdoors,146.92,44,4622
1580,Kids,341.04,56,4785
1581,Industrial,212.12,86,4281
1582,Movies,490.06,11,4313
1583,Home,166.86,5,4654
1584,Music,170.07,27,4650
1585,Movies,244.92,31,4252
1586,Health,99.7,74,4102
1587,Kids,28.29,14,4469
1588,Sports,236.79,34,4430
1589,Kids,419.9,61,4735
1590,Health,167.66,38,4125
1591,Sports,36.89,2,4452
1592,Grocery,254.78,14,4574
1593,Toys,212.51,16,4968
1594,Shoes,127.45,40,4638
1595,Automotive,9.38,33,4459
1596,Baby,377.7,51,4547
1597,Sports,222.14,21,4149
1598,Shoes,136.46,9,4047
1599,Electronics,263.1,54,4690
1600,Games,387.42,11,4411
1601,Sports,209.92,75,4245
1602,Games,305.78,11,4918
1603,Books,43.99,48,4061
1604,Toys,33.07,82,4029
1605,Health,129.27,76,4671
1606,Movies,478.94,40,4631
1607,Kids,270.4,7,4395
1608,Computers,481.07,15,4038
1609,Outdoors,406.3,73,4546
1610,Jewelery,459.55,50,4873
1611,Garden,446.18,50,4112
1612,Books,232.6,30,4605
1613,Industrial,97.52,45,4815
1614,Games,320.17,84,4308
1615,Toys,333.64,59,4839
1616,Automotive,265.69,68,4173
1617,Outdoors,463.18,57,4036
1618,Industrial,387.06,17,4127
1619,Baby,156.3,24,4610
1620,Health,360.04,72,4903
1621,Health,96.72,65,4461
1622,Shoes,40.89,67,4776
1623,Clothing,291.87,28,4470
1624,Home,133.68,27,4260
1625,Kids,199.7,29,4019
1626,Tools,499.36,38,4783
1627,Jewelery,429.99,35,4265
1628,Computers,9.37,20,4496
1629,Toys,146.34,23,4870
1630,Beauty,408.42,63,4855
1631,Kids,12.85,79,4441
1632,Toys,238.18,4,4957
1633,Shoes,223.88,65,4634
1634,Shoes,181.97,75,4492
1635,Baby,487.16,14,4574
1636,Outdoors,2.33,80,4897
1637,Computers,144.41,73,4116
1638,Clothing,214.97,62,4508
1639,Automotive,386.25,24,4510
1640,Industrial,149.9,31,4920
1641,Sports,85.9,84,4493
1642,Games,16.28,13,4097
1643,Garden,309.69,4,4403
1644,Beauty,101.58,44,4958
1645,Toys,469.24,83,4576
1646,Kids,384.49,48,4230
1647,Shoes,332.17,16,4981
1648,Tools,291.6,41,4137
1649,Clothing,210.86,40,4814
1650,Industrial,464.53,75,4323
1651,Clothing,119.83,56,4663
1652,Toys,78.46,7,4164
1653,Grocery,295.76,1,4067
1654,Sports,35.74,65,4202
1655,Beauty,222.1,19,4980
1656,Garden,169.41,23,4246
1657,Shoes,378.11,37,4723
1658,Music,243.49,52,4619
1659,Outdoors,8.19,83,4336
1660,Jewelery,300.7,69,4337
1661,Toys,151.19,2,4510
1662,Music,59.27,40,4471
1663,Shoes,462.63,88,4813
1664,Outdoors,482.09,63,4929
1665,Music,263.2,79,4257
1666,Home,180.93,76,4616
1667,Clothing,419.5,75,4759
1668,Health,23.14,86,4988
1669,Clothing,473.79,75,4281
1670,Electronics,231.76,64,4843
1671,Kids,208.15,54,4220
1672,Computers,408.07,81,4627
1673,Tools,169.53,7,4339
1674,Outdoors,170.45,9,4957
1675,Electronics,334.81,31,4789
1676,Home,40.35,66,4182
1677,Electronics,452.84,55,4289
1678,Music,228.07,7,4237
1679,Health,52.17,88,4757
1680,Computers,244.65,26,4003
1681,Shoes,7.65,82,4969
1682,Baby,361.44,68,4645
1683,Music,228.85,54,4697
1684,Shoes,240.27,15,4400
1685,Tools,323.86,78,4730
1686,Clothing,383.1,35,4013
1687,Music,184.44,54,4943
1688,Music,402.95,54,4530
1689,Electronics,422.77,84,4112
1690,Grocery,246.52,14,4913
1691,Garden,250.66,15,4804
1692,Beauty,13.07,88,4757
1693,Health,292.58,40,4789
1694,Jewelery,392.34,11,4427
1695,Kids,75.9,73,4633
1696,Beauty,91.82,29,4223
1697,Tools,170.35,40,4302
1698,Beauty,84.27,78,4193
1699,Clothing,53.08,63,4371
